student_id,sequence,Note test TP,group
2511,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'technical_environment_home', 'documentation_rdbms', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'technical_environment_home', 'practice_postgresql', 'practice_docker', 'documentation_rdbms', 'practice_docker_advanced', 'practice_spring', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'web_architecture_home', 'activity_sql', 'activity_sql_correction', 'technical_environment_home', 'documentation_rdbms', 'practice_postgresql', 'practice_sql', 'practice_sql_correction', 'technical_environment_home', 'practice_spring', 'practice_postgresql', 'documentation_rdbms', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'activity_normalization_correction', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'technical_environment_home', 'lecture_db_integrity', 'lecture_conceptual_modeling', 'activity_normalization', 'lecture_normalization', 'lecture_modeling_normalization', 'activity_sql', 'activity_conceptual_modeling', 'lecture_relational_model', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_normalization', 'lecture_normalization', 'activity_normalization_correction', 'web_architecture_home', 'technical_environment_home', 'practice_spring', 'documentation_programming', 'documentation_docker', 'practice_postgresql', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_xml', 'lecture_json', 'practice_spring_2tiers', 'technical_environment_home', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_normalization', 'activity_normalization', 'practice_jpa', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'technical_environment_home', 'documentation_programming', 'web_architecture_home', 'practice_spring_2tiers_ext', 'technical_environment_home', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'technical_environment_home']",12.98,success
2512,"['technical_environment_home', 'prerequisite_techenv_2025', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'documentation_programming', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_sql', 'activity_sql_correction', 'technical_environment_home', 'web_architecture_home', 'prerequisite_data_2025', 'activity_sql', 'practice_sql', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'practice_sql', 'practice_sql_correction', 'practice_sql', 'lecture_transaction', 'practice_transaction', 'practice_jpa', 'practice_transaction', 'web_architecture_home', 'lecture_technical_architecture', 'technical_environment_home', 'web_architecture_home', 'lecture_conceptual_modeling', 'activity_normalization', 'activity_normalization_correction', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_xml', 'practice_json', 'practice_jpa', 'lecture_mvc_spring', 'practice_spring_2tiers', 'prerequisite_data_2025', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_conceptual_modeling']",11.29,failure
2513,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_rdbms', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'prerequisite_data_2025', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'prerequisite_data_2025', 'activity_decomposition', 'web_architecture_home', 'prerequisite_archiweb_2025', 'activity_decomposition_correction', 'activity_sql', 'activity_sql_correction', 'prerequisite_data_2025', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'lecture_transaction', 'practice_transaction', 'lecture_transaction', 'practice_sql', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_docker', 'prerequisite_data_2025', 'practice_transaction', 'practice_transaction_correction', 'prerequisite_data_2025', 'practice_transaction', 'practice_transaction_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_software_architecture', 'lecture_mvc_spring', 'practice_spring_2tiers', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_programming', 'practice_spring', 'prerequisite_data_2025', 'web_architecture_home', 'prerequisite_archiweb_2025', 'web_architecture_home', 'prerequisite_archiweb_2025', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'lecture_normalization', 'lecture_db_integrity', 'lecture_transaction', 'activity_sql', 'activity_conceptual_modeling', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_json', 'practice_spring_2tiers', 'lecture_technical_architecture', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'lecture_dto', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_json', 'lecture_validity', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'prerequisite_data_2025', 'activity_sql', 'lecture_db_integrity', 'activity_normalization', 'lecture_normalization', 'lecture_transaction', 'lecture_relational_model', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'practice_sql', 'technical_environment_home', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_conceptual_modeling']",15.88,success
2514,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'documentation_programming', 'practice_spring', 'inversion_of_control', 'spring_bean', 'technical_environment_home', 'documentation_programming', 'practice_spring', 'spring_bean', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'web_architecture_home', 'activity_relational_model', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_dto', 'lecture_modeling_normalization', 'activity_relational_model_correction', 'activity_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'documentation_rdbms', 'practice_postgresql', 'practice_sql_correction', 'practice_sql', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'lecture_db_tools', 'practice_transaction', 'practice_sql', 'lecture_transaction', 'web_architecture_home', 'lecture_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'practice_sql', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_xml', 'lecture_json', 'practice_json', 'technical_environment_home', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'spring_bean', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_jpa', 'practice_spring_2tiers', 'practice_jpa_advanced', 'practice_jpa', 'practice_spring_2tiers_ext', 'lecture_normalization', 'practice_jpa', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'activity_normalization', 'lecture_normalization', 'technical_environment_home', 'web_architecture_home', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'lecture_independence_views', 'activity_conceptual_modeling_advanced']",12.69,success
2515,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'practice_postgresql', 'practice_docker_advanced', 'documentation_rdbms', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_xml', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_relational_model', 'lecture_db_integrity', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_validity', 'lecture_xpath', 'lecture_parser', 'lecture_jaxb', 'practice_xml', 'practice_spring_2tiers', 'practice_xml', 'lecture_xml', 'lecture_json', 'practice_json', 'web_architecture_home', 'practice_xml', 'lecture_db_integrity', 'practice_spring_2tiers', 'practice_jpa_advanced', 'practice_spring_2tiers_ext', 'technical_environment_home', 'web_architecture_home', 'practice_spring_2tiers', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'web_architecture_home', 'practice_xml', 'lecture_xml', 'lecture_validity', 'lecture_xpath', 'lecture_json', 'lecture_relational_algebra', 'lecture_db_integrity', 'lecture_relational_algebra', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'lecture_normalization', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_sql', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_sql', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_spring_2tiers', 'lecture_software_architecture', 'lecture_dto', 'lecture_technical_architecture', 'lecture_mvc_spring', 'practice_jpa_advanced', 'practice_jpa', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'documentation_programming', 'practice_spring', 'inversion_of_control', 'spring_bean', 'practice_spring', 'lecture_db_integrity', 'lecture_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'technical_environment_home', 'web_architecture_home']",11.85,failure
2516,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'web_architecture_home', 'prerequisite_archiweb_2025', 'technical_environment_home', 'practice_docker', 'practice_docker_advanced', 'technical_environment_home', 'lecture_relational_model', 'prerequisite_data_2025', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_conceptual_modeling_correction', 'activity_normalization', 'activity_normalization_correction', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'documentation_rdbms', 'activity_sql', 'practice_sql', 'technical_environment_home', 'practice_docker', 'practice_sql_correction', 'practice_sql', 'practice_advanced_sql', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'technical_environment_home', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'practice_spring', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'practice_jpa', 'lecture_jpa', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'technical_environment_home', 'practice_spring', 'lecture_xml', 'lecture_mvc_spring', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'activity_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_normalization_correction', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'practice_jpa', 'web_architecture_home', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'practice_jpa_advanced', 'practice_jpa', 'lecture_dto', 'technical_environment_home', 'web_architecture_home', 'practice_jpa', 'technical_environment_home', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'web_architecture_home', 'lecture_normalization', 'lecture_software_architecture', 'lecture_technical_architecture']",6.38,failure
2517,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'practice_spring', 'spring_bean', 'technical_environment_home', 'documentation_docker', 'documentation_rdbms', 'practice_postgresql', 'practice_docker', 'documentation_programming', 'practice_spring', 'web_architecture_home', 'technical_environment_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_xml', 'practice_xml', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_json', 'practice_json', 'technical_environment_home', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'technical_environment_home', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'technical_environment_home', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'technical_environment_home', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'technical_environment_home', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'technical_environment_home', 'activity_normalization', 'activity_decomposition', 'technical_environment_home', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'technical_environment_home']",13.52,success
2518,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_rdbms', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'activity_sql', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'lecture_relational_model', 'lecture_relational_algebra', 'activity_conceptual_modeling', 'activity_conceptual_modeling_advanced', 'prerequisite_data_2025', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'practice_spring_2tiers', 'lecture_mvc_spring', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_dto', 'lecture_xml', 'lecture_validity', 'practice_xml', 'prerequisite_data_2025', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_xml', 'lecture_json', 'practice_json', 'prerequisite_data_2025', 'lecture_normalization', 'prerequisite_data_2025', 'activity_sql', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'lecture_conceptual_modeling']",13.98,success
2519,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'lecture_technical_architecture', 'lecture_dto', 'lecture_relational_model', 'lecture_modeling_normalization', 'lecture_db_tools', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'technical_environment_home', 'web_architecture_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'technical_environment_home', 'practice_postgresql', 'practice_docker', 'documentation_programming', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'lecture_transaction', 'practice_transaction', 'documentation_rdbms', 'practice_postgresql', 'practice_transaction_correction', 'practice_transaction', 'documentation_rdbms', 'practice_postgresql', 'practice_transaction_correction', 'practice_sql', 'practice_advanced_sql', 'activity_sql', 'practice_indexation', 'web_architecture_home', 'lecture_dto', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'lecture_jpa', 'web_architecture_home', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_spring_2tiers', 'lecture_xml', 'practice_json', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'technical_environment_home', 'documentation_programming', 'practice_docker', 'activity_normalization', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'practice_sql', 'practice_advanced_sql', 'lecture_relational_algebra', 'web_architecture_home', 'lecture_normalization', 'web_architecture_home', 'lecture_conceptual_modeling', 'web_architecture_home', 'technical_environment_home', 'lecture_conceptual_modeling']",15.92,success
252,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'prerequisite_techenv_2025', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'lecture_relational_model', 'technical_environment_home', 'practice_postgresql', 'practice_spring', 'documentation_programming', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'practice_jpa', 'practice_spring_2tiers', 'lecture_jpa', 'lecture_mvc_spring', 'technical_environment_home', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'lecture_relational_model', 'lecture_relational_algebra', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_sql', 'practice_sql', 'web_architecture_home', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'lecture_technical_architecture', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_jpa', 'lecture_transaction', 'practice_transaction', 'lecture_xml', 'lecture_validity', 'lecture_xpath', 'lecture_parser', 'lecture_jaxb', 'practice_xml', 'practice_schema_xml', 'practice_xpath', 'practice_apis', 'lecture_json', 'practice_json', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_normalization', 'technical_environment_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'technical_environment_home', 'inversion_of_control', 'web_architecture_home', 'spring_bean', 'practice_spring', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'practice_jpa', 'web_architecture_home', 'practice_spring_2tiers', 'practice_sql', 'practice_advanced_sql', 'technical_environment_home', 'practice_postgresql', 'documentation_rdbms', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'practice_jpa', 'lecture_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_xml', 'lecture_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_xml', 'lecture_validity', 'lecture_xpath', 'lecture_parser', 'lecture_jaxb', 'practice_xml', 'practice_schema_xml', 'practice_xpath', 'practice_apis', 'lecture_json', 'practice_json', 'lecture_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_advanced', 'lecture_normalization', 'activity_normalization', 'practice_sql', 'web_architecture_home', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_sql', 'lecture_transaction', 'practice_transaction', 'lecture_isolation', 'lecture_relational_algebra', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'lecture_normalization', 'activity_decomposition', 'activity_conceptual_modeling', 'web_architecture_home', 'practice_spring_2tiers', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'lecture_dto', 'practice_spring_2tiers', 'activity_conceptual_modeling', 'practice_spring_2tiers', 'activity_conceptual_modeling', 'practice_spring_2tiers', 'activity_conceptual_modeling', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_jpa', 'practice_spring_2tiers_ext', 'lecture_mvc_spring', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_xml', 'practice_xml', 'lecture_json', 'practice_json', 'practice_spring_2tiers', 'technical_environment_home', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture']",13.38,success
2520,"['technical_environment_home', 'documentation_docker', 'prerequisite_techenv_2025', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'documentation_programming', 'practice_spring', 'documentation_docker', 'practice_postgresql', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_relational_model', 'lecture_normalization', 'activity_conceptual_modeling', 'activity_normalization', 'activity_normalization_correction', 'activity_sql', 'practice_sql', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'documentation_rdbms', 'practice_transaction_correction', 'lecture_transaction', 'practice_transaction', 'technical_environment_home', 'practice_spring', 'web_architecture_home', 'lecture_technical_architecture', 'practice_jpa', 'web_architecture_home', 'lecture_xml', 'lecture_mvc_spring', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'web_architecture_home', 'practice_xml', 'practice_json', 'practice_jpa_advanced', 'practice_jpa', 'web_architecture_home', 'practice_xml', 'lecture_json', 'practice_json', 'practice_jpa', 'lecture_conceptual_modeling', 'activity_normalization', 'activity_normalization_correction', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_conceptual_modeling', 'web_architecture_home', 'practice_schema_xml', 'lecture_conceptual_modeling', 'web_architecture_home']",6.46,failure
2521,"['prerequisite_data_2025', 'lecture_relational_model', 'lecture_modeling_normalization', 'activity_normalization', 'technical_environment_home', 'prerequisite_techenv_2025', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_docker', 'web_architecture_home', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_docker', 'practice_postgresql', 'practice_docker_advanced', 'practice_docker', 'documentation_docker', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_programming', 'practice_spring', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'prerequisite_data_2025', 'activity_conceptual_modeling', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_transaction', 'lecture_normalization', 'activity_normalization', 'prerequisite_data_2025', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'activity_normalization_correction', 'prerequisite_data_2025', 'activity_normalization', 'activity_decomposition', 'activity_decomposition_correction', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'practice_sql_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'practice_spring_2tiers', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_normalization', 'technical_environment_home', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_jpa', 'practice_jpa', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'lecture_normalization', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_jpa', 'practice_jpa', 'lecture_transaction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'practice_jpa_advanced', 'prerequisite_data_2025', 'lecture_conceptual_modeling']",12.95,success
